participant_id	umap_1	umap_2
ccga_1585	1.3724398612976074	0.4361208379268646
ccga_1587	3.3479392528533936	0.08717978745698929
ccga_1588	-6.764583110809326	-1.7801412343978882
ccga_1591	0.8542596697807312	-1.3665906190872192
ccga_1597	-9.8846435546875	-0.7805903553962708
ccga_1598	0.8023583292961121	-2.5348803997039795
ccga_16	3.725987672805786	-0.80098557472229
ccga_1600	1.0649672746658323	2.551220655441284
ccga_1607	2.0054733753204346	1.9974788427352903
ccga_161	1.7613383531570437	2.4569973945617676
ccga_1611	4.583887100219727	1.0471069812774658
ccga_1614	-0.13074447214603424	0.5516073703765869
ccga_162	3.2919466495513916	0.7945963144302368
ccga_1620	-2.0760281085968018	-0.6714378595352173
ccga_1621	-7.131155967712402	-0.7918249368667603
ccga_1622	1.047531247138977	1.3686375617980957
ccga_1626	1.775543451309204	-2.1336889266967773
ccga_1627	-2.510572671890259	-1.193035364151001
ccga_1628	-0.21566247940063477	-0.6951440572738647
ccga_1630	3.771777868270874	3.2367091178894043
ccga_1631	0.0855756551027298	-0.16255436837673187
ccga_1632	3.0914947986602783	-1.2572122812271118
ccga_1634	-3.9853732585906982	-1.5579427480697632
ccga_1635	2.250124216079712	1.076098084449768
ccga_1636	3.100022792816162	-1.2229632139205933
ccga_1641	-2.153523206710815	-0.3813053071498871
ccga_1648	4.3661932945251465	1.633239984512329
ccga_1650	2.327888011932373	0.6904072165489197
ccga_1651	0.16508491337299347	0.8925889730453491
ccga_1652	1.0161302089691162	-1.53592050075531
ccga_1653	0.5636101961135864	0.6430478096008301
ccga_1655	-10.655116081237791	-1.036439299583435
ccga_1656	-8.739058494567871	-0.3355238437652588
ccga_1658	0.4574870467185974	1.258709192276001
ccga_166	3.100454092025757	0.6444408297538757
ccga_1660	0.2675875425338745	-1.4495899677276611
ccga_1663	3.260518789291382	0.22469736635684967
ccga_1665	0.06672381609678268	-0.6593671441078186
ccga_1669	-0.6077878475189209	-1.017721176147461
ccga_167	2.1612350940704346	3.639004945755005
ccga_1670	0.6170096397399902	0.11579322814941406
ccga_1671	2.4334068298339844	-0.990710437297821
ccga_1672	2.619767189025879	2.8959479331970215
ccga_1674	1.477110505104065	2.457056999206543
ccga_1682	4.491150856018066	1.6949374675750732
ccga_1683	3.991836071014404	2.587963581085205
ccga_1684	1.906150460243225	0.7479455471038818
ccga_1685	-2.630324125289917	-0.9545606970787048
ccga_1688	3.7420215606689458	-0.5178655982017517
ccga_1690	3.5734782218933105	-0.7086878418922424
ccga_1696	-5.2985005378723145	-1.7758138179779053
ccga_1697	-8.290352821350098	-0.6690146923065186
ccga_1698	3.725710868835449	3.042968511581421
ccga_17	0.7044779658317566	-2.3712189197540283
ccga_1701	2.904634714126587	1.1590204238891602
ccga_1702	1.1410090923309326	-0.03233538940548897
ccga_1703	3.0375845432281494	1.7964928150177002
ccga_1704	1.6317423582077026	3.0695786476135254
ccga_1705	2.884131669998169	1.8547265529632568
ccga_1706	3.035036087036133	-1.3942785263061523
ccga_1707	-6.931825160980225	-2.1691412925720215
ccga_1708	1.8501439094543457	-1.9525800943374632
ccga_1709	2.1272010803222656	2.247635841369629
ccga_1710	4.007357120513916	-0.06013091653585434
ccga_1714	-5.708372116088867	-1.6703591346740725
ccga_1716	-2.644219160079956	-0.9872792363166808
ccga_1719	2.684209108352661	-0.6685255169868469
ccga_172	2.318845510482788	-0.8722721934318542
ccga_1720	-0.8436819314956665	-1.1440439224243164
ccga_1721	1.023559331893921	-1.2292219400405884
ccga_1725	0.12111835926771164	-1.3937387466430664
ccga_1726	3.485103130340576	2.4292144775390625
ccga_1730	2.2024617195129395	-0.6020439267158508
ccga_1734	3.45693302154541	-1.0158315896987915
ccga_1735	3.505777359008789	3.428447961807251
ccga_1737	1.827995777130127	2.1796181201934814
ccga_1738	2.486725091934204	1.8277623653411863
ccga_174	1.4453909397125244	-2.35837721824646
ccga_1743	3.6549441814422607	-0.703215479850769
ccga_1744	-6.505219459533691	-0.8711169958114624
ccga_1747	0.7349882125854492	0.1465999186038971
ccga_1748	-1.3727608919143677	-0.972972810268402
ccga_1749	-6.73073673248291	-0.8937116861343384
ccga_1751	0.762919008731842	1.5931931734085083
ccga_1755	0.854240894317627	1.833561658859253
ccga_1757	1.8324815034866333	1.1992087364196775
ccga_1758	-6.804384708404541	-0.7673900127410889
ccga_1759	1.6839900016784668	1.5989419221878052
ccga_176	2.756117582321167	3.039947509765625
ccga_1760	-8.577083587646484	-0.3151070773601532
ccga_1761	2.279879093170166	0.6395965218544006
ccga_1763	1.746819019317627	0.2562711238861084
ccga_1766	0.5674663782119751	-2.157136917114258
ccga_1769	-3.8694934844970703	-1.721972107887268
ccga_1771	1.33839750289917	2.1901471614837646
ccga_1773	2.67797589302063	-1.0214487314224243
ccga_1777	3.386802911758423	1.6909410953521729
ccga_1778	2.6163344383239746	1.2512134313583374
ccga_1779	0.7736853361129761	0.17527201771736145
ccga_1780	1.4742827415466309	-1.8940906524658203
ccga_1783	0.2596932053565979	-0.6444161534309387
ccga_1787	1.6205915212631226	0.7782860994338989
ccga_1788	3.4693400859832764	1.3289746046066284
ccga_1790	4.068867206573486	0.9387201070785522
ccga_1792	1.0750954151153564	-1.8933188915252688
ccga_1793	4.350766181945801	1.1300926208496094
ccga_1795	1.0871727466583252	0.04910731688141823
ccga_1797	2.512385368347168	1.5376297235488892
ccga_1798	3.532503128051758	2.7122581005096436
ccga_18	4.020029067993164	-1.8079392910003664
ccga_1804	1.451651930809021	-1.0593806505203247
ccga_1805	1.5127495527267456	0.01834655180573463
ccga_1807	0.4899058341979981	-0.6149082183837891
ccga_1809	-0.9408271908760072	0.09256033599376678
ccga_1810	3.4069571495056152	-0.38792452216148376
ccga_1819	-0.31713607907295227	-1.148279070854187
ccga_1824	0.28480666875839233	1.1252670288085938
ccga_1828	3.0968282222747803	-1.493847370147705
ccga_1834	1.5747517347335815	-2.582275390625
ccga_1838	0.2691602408885956	1.4407237768173218
ccga_1839	2.2455039024353027	-2.25976300239563
ccga_184	1.3836283683776855	2.877678394317627
ccga_1840	1.1945743560791016	0.6145538687705994
ccga_1841	4.6046271324157715	1.1214888095855713
ccga_1842	2.701629161834717	3.2268717288970947
ccga_1845	0.4375958740711212	-0.5902367830276489
ccga_1846	-6.88639497756958	-2.099841833114624
ccga_1853	1.3614367246627808	1.3321439027786257
ccga_1856	-7.273449420928955	-2.3137829303741455
ccga_1862	3.3879034519195557	0.1973053216934204
ccga_1865	0.979711651802063	1.1690855026245115
ccga_1866	0.6996431946754456	0.0911986604332924
ccga_1868	-1.7107452154159546	-1.142353057861328
ccga_187	0.08335340023040771	-0.6668522953987122
ccga_1872	3.368401050567627	0.05185918882489204
ccga_1876	-6.693159580230713	-1.867591381072998
ccga_1877	4.399896144866943	1.0096217393875122
ccga_1878	0.27160000801086426	-0.39414310455322266
ccga_1881	1.664772868156433	-1.2641862630844116
ccga_1888	-7.2710185050964355	-2.2940993309020996
ccga_1889	2.023936033248902	2.7761104106903076
ccga_1891	1.2629066705703735	1.0963605642318726
ccga_1898	-1.942599892616272	-1.304797649383545
ccga_190	2.3662397861480713	0.5695322155952454
ccga_1903	-2.505314350128174	-1.4388452768325806
ccga_1905	1.05422842502594	-0.4141633212566376
ccga_191	2.489471435546875	1.1313769817352295
ccga_1910	2.552232265472412	2.783094644546509
ccga_1917	0.5173842310905457	-0.18317565321922305
ccga_1919	1.5076639652252195	-0.05017572641372681
ccga_1923	-2.656757354736328	-0.9582040309906006
ccga_1930	2.073284387588501	-1.5664441585540771
ccga_1931	-2.144709348678589	-1.1177525520324707
ccga_1932	1.7130485773086548	2.1556363105773926
ccga_1935	-0.6723676323890686	-0.9701485633850098
ccga_1936	3.742488861083984	-0.39747175574302673
ccga_1937	2.244696140289306	0.08036469668149948
ccga_194	2.095890522003174	1.0611504316329956
ccga_1947	-4.482938766479492	-1.3988044261932373
ccga_1950	-4.365101337432861	-1.4447885751724243
ccga_1953	-11.044949531555176	-0.997767448425293
ccga_1956	3.775808334350586	2.8808393478393555
ccga_1957	4.473624229431152	1.8735909461975095
ccga_1959	-7.22479248046875	-2.3484320640563965
ccga_1962	1.5310750007629397	-0.4234890639781952
ccga_1964	-10.730515480041504	-0.9855950474739076
ccga_1967	1.710776686668396	-0.24306850135326383
ccga_1968	-10.145825386047363	-0.9243987202644348
ccga_197	1.3357490301132202	-2.4461238384246826
ccga_1971	2.9094831943511963	-1.295167088508606
ccga_1974	1.994079351425171	-2.1222469806671143
ccga_1975	2.61423397064209	-1.1209187507629397
ccga_1979	-3.3681468963623047	-1.3793433904647827
ccga_1988	3.17639422416687	1.8336610794067385
ccga_199	1.656999588012695	1.4159135818481443
ccga_1990	3.4840950965881348	2.175877094268799
ccga_1993	3.221630573272705	3.49629282951355
ccga_1994	3.473477840423584	1.6638067960739136
ccga_1996	3.6977698802948	3.031504392623902
ccga_1997	0.9179267287254332	-1.337191820144653
ccga_1998	2.9140148162841797	-2.0304880142211914
ccga_200	-6.50924825668335	-1.015153169631958
ccga_2002	-10.97889232635498	-1.03205406665802
ccga_2004	3.7026195526123047	-0.3412495255470276
ccga_2006	-5.9229350090026855	-1.255693435668945
ccga_2009	-11.153172492980955	-0.8932248950004578
ccga_2012	2.7546069622039795	0.652292788028717
ccga_2013	2.336265563964844	-2.2656259536743164
ccga_2014	0.544562816619873	-0.01860584691166877
ccga_2017	-2.6049370765686035	-1.4001630544662476
ccga_2024	0.33911725878715515	-1.4862000942230225
ccga_2025	2.0947248935699463	1.1563581228256226
ccga_2030	4.0901594161987305	-0.08068203181028366
ccga_2034	-0.5616454482078552	0.3547656834125519
ccga_2037	-8.771970748901367	-0.3187268078327179
ccga_2042	2.464852809906006	-2.1731770038604736
ccga_2049	2.3443634510040283	0.6784566044807434
ccga_205	3.59036922454834	0.27012696862220764
ccga_2057	1.5666202306747437	0.06832237541675568
ccga_2059	4.223358154296875	2.2655487060546875
ccga_2063	1.286124587059021	-2.2743704319000244
ccga_2067	4.321017265319824	2.0185422897338867
ccga_207	1.4234386682510376	0.5947594046592712
ccga_2071	-5.980079174041748	-0.8412506580352783
ccga_2079	-6.810949325561523	-1.8239147663116455
ccga_2080	2.8670005798339844	0.7205711603164673
ccga_2081	3.589017152786255	1.704479455947876
ccga_2084	-0.4548371732234955	-0.9723473191261292
ccga_2085	1.912834405899048	0.4064304232597351
ccga_209	4.008449554443359	0.861091136932373
ccga_2095	-2.2388224601745605	-1.286118984222412
ccga_2096	2.152223825454712	1.9198440313339231
ccga_21	-9.251849174499512	-0.5652812719345093
ccga_2100	3.807561874389648	-0.8588891625404358
ccga_2102	2.3764631748199463	0.683522641658783
ccga_2104	4.178625583648682	0.23088392615318296
ccga_2113	-2.322354316711426	-0.8222134113311768
ccga_2114	0.9869363903999328	0.21217985451221463
ccga_2117	2.9244768619537354	0.4267735779285431
ccga_2118	0.22308917343616488	0.23454706370830536
ccga_2119	0.29345452785491943	1.1488752365112305
ccga_212	2.791043281555176	2.4686975479125977
ccga_2120	2.0277507305145264	2.5445713996887207
ccga_2121	1.4524224996566772	0.22128820419311523
ccga_2125	4.044899940490723	1.0608402490615845
ccga_2126	-10.332091331481934	-1.015839695930481
ccga_2129	-0.6695300936698914	-1.4929715394973757
ccga_213	4.105982303619385	2.4852135181427
ccga_2131	3.681176900863647	2.8956074714660645
ccga_2133	3.5345773696899414	0.5641949772834778
ccga_2134	-0.23177938163280487	-1.3782498836517334
ccga_2135	2.0950613021850586	-1.056438684463501
ccga_2139	-3.116299629211426	-1.4201412200927734
ccga_2140	-8.89914608001709	-0.3674769699573517
ccga_2141	-6.856075763702393	-2.031675338745117
ccga_2142	-6.643691062927246	-1.7154853343963623
ccga_2145	3.2884767055511475	1.4530023336410522
ccga_2148	2.777376651763916	1.028503179550171
ccga_2150	3.998075485229492	2.6733269691467285
ccga_2154	0.19393347203731537	-0.7149055004119873
ccga_2157	1.9624693393707275	0.9497243165969848
ccga_2158	3.83241868019104	-0.44856613874435425
ccga_2163	1.5698508024215698	-0.2898612916469574
ccga_2167	2.3212947845458984	-1.92449414730072
ccga_2168	2.207130670547486	0.8858838677406311
ccga_2174	3.149953603744507	2.448106527328491
ccga_2175	0.10780688375234604	-1.4472076892852783
ccga_2176	0.9321388006210328	-2.560769557952881
ccga_2178	3.4503931999206543	3.3198957443237305
ccga_2179	1.467932105064392	1.2689576148986816
ccga_218	0.295748233795166	-0.6006210446357727
ccga_2181	-2.181529998779297	-1.4494493007659912
ccga_2183	0.23819035291671753	-0.20681262016296387
ccga_2184	-2.013925313949585	-1.4563647508621216
ccga_2190	-1.8947519063949585	-1.0093539953231812
ccga_2194	0.6756789684295654	-1.5574092864990234
ccga_2196	3.848112821578979	2.8346590995788574
ccga_2197	3.4175055027008057	2.4201457500457764
ccga_2198	0.34926533699035645	0.3747318387031555
ccga_220	1.1420350074768066	1.699234962463379
ccga_2201	1.039862871170044	-2.167999267578125
ccga_2205	2.146418571472168	-0.8121212124824524
ccga_2207	1.2774556875228882	-1.7825151681900024
ccga_2208	2.1988329887390137	0.5808995962142944
ccga_221	3.30826187133789	1.439907431602478
ccga_222	1.8381085395812988	2.2314305305480957
ccga_2220	-10.341625213623049	-0.9824371933937072
ccga_2223	2.9880893230438232	-1.0103466510772705
ccga_2225	-0.6821455359458923	0.7753811478614807
ccga_2228	3.4759929180145264	1.750516057014465
ccga_2230	-4.748886585235596	-1.0766549110412598
ccga_2236	0.3282198905944824	-2.400587797164917
ccga_2237	-4.072754383087158	-1.1800196170806885
ccga_2239	-11.207297325134276	-0.8578349947929382
ccga_2241	-8.874080657958984	-0.4486244320869446
ccga_2246	-0.8894474506378174	0.425371378660202
ccga_225	0.9653072357177734	0.4539874196052551
ccga_2251	2.403397560119629	3.543689250946045
ccga_2253	1.2657947540283203	-1.703235745429993
ccga_2254	2.5271313190460205	2.8886711597442627
ccga_2260	0.5278348326683044	-2.1773786544799805
ccga_2262	0.9932077527046204	-0.5950465798377991
ccga_2263	3.7774252891540527	2.8906607627868652
ccga_2264	-8.73211669921875	-0.41105130314826965
ccga_2268	2.6149656772613525	1.389785647392273
ccga_2271	3.6078543663024902	1.5001901388168335
ccga_2272	-6.814535617828369	-2.1195387840270996
ccga_2273	4.177078723907471	-1.3843806982040403
ccga_2274	2.0542898178100586	0.6834595203399658
ccga_2275	-7.407932758331299	-2.152878522872925
ccga_2279	3.6008615493774414	-0.7758017778396606
ccga_2284	1.5376768112182615	0.8798776268959045
ccga_2287	0.958354949951172	-0.8748263120651245
ccga_2288	0.6109952926635742	-2.320420980453491
ccga_2290	-2.1767032146453857	-1.635189175605774
ccga_2291	1.9799492359161377	1.1823683977127075
ccga_2292	1.160564661026001	1.8741778135299685
ccga_2297	-6.6977081298828125	-0.8789526224136353
ccga_2300	-9.55642795562744	-0.6738161444664001
ccga_2301	0.22651326656341553	0.5853521227836609
ccga_2303	-4.714149475097656	-1.717094898223877
ccga_2305	1.27105450630188	2.598792552947998
ccga_2306	-1.9697173833847048	-1.0333858728408811
ccga_2316	1.6995590925216677	2.1105775833129883
ccga_2318	0.5927921533584595	-1.9096859693527224
ccga_2320	-5.4089226722717285	-1.148193597793579
ccga_2323	-6.678690433502197	-1.7368181943893433
ccga_2329	4.6420464515686035	1.6038572788238523
ccga_2330	4.148852348327637	-0.5443291068077087
ccga_2332	3.139040470123291	2.7628941535949707
ccga_2338	0.560815155506134	0.27493876218795776
